ID,Year,Month,Total,Route,Count,Start_City,Start_Lat,Start_Long,End_City,End_Lat,End_Long
200508,2005,8,24831,English Way,135,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200509,2005,9,12168,English Way,75,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200510,2005,10,6873,English Way,25,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200511,2005,11,1388,English Way,44,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200512,2005,12,668,English Way,41,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200601,2006,1,324,English Way,2,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200602,2006,2,351,English Way,8,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200603,2006,3,1096,English Way,5,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200604,2006,4,7451,English Way,82,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200605,2006,5,10147,English Way,32,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200606,2006,6,13011,English Way,73,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200607,2006,7,18720,English Way,211,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200608,2006,8,26183,English Way,242,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200609,2006,9,13470,English Way,52,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200610,2006,10,7700,English Way,58,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200611,2006,11,1755,English Way,30,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200612,2006,12,848,English Way,17,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200701,2007,1,350,English Way,0,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200702,2007,2,665,English Way,5,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200703,2007,3,1680,English Way,22,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200704,2007,4,8115,English Way,90,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200705,2007,5,12924,English Way,105,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200706,2007,6,15182,English Way,116,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200707,2007,7,20156,English Way,253,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200708,2007,8,27289,English Way,269,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200709,2007,9,15282,English Way,108,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200710,2007,10,9443,English Way,38,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200711,2007,11,2496,English Way,55,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200712,2007,12,795,English Way,25,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200801,2008,1,306,English Way,1,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200802,2008,2,703,English Way,4,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200803,2008,3,5327,English Way,78,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200804,2008,4,5648,English Way,77,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200805,2008,5,16001,English Way,128,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200806,2008,6,15904,English Way,78,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200807,2008,7,21066,English Way,341,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200808,2008,8,29996,English Way,338,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200809,2008,9,17378,English Way,181,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200810,2008,10,9878,English Way,190,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200811,2008,11,2309,English Way,27,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200812,2008,12,1085,English Way,8,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200901,2009,1,523,English Way,5,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200902,2009,2,698,English Way,11,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200903,2009,3,1850,English Way,16,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200904,2009,4,10316,English Way,122,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200905,2009,5,16498,English Way,151,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200906,2009,6,19354,English Way,191,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200907,2009,7,26752,English Way,412,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200908,2009,8,35546,English Way,592,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200909,2009,9,20623,English Way,184,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200910,2009,10,11731,English Way,106,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200911,2009,11,2353,English Way,21,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200912,2009,12,1010,English Way,9,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201001,2010,1,1188,English Way,10,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201002,2010,2,1640,English Way,26,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201003,2010,3,5883,English Way,180,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201004,2010,4,19587,English Way,435,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201005,2010,5,28846,English Way,499,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201006,2010,6,33756,English Way,784,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201007,2010,7,42466,English Way,1036,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201008,2010,8,61534,English Way,1858,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201009,2010,9,36848,English Way,562,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201010,2010,10,26598,English Way,615,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201011,2010,11,8075,English Way,178,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201012,2010,12,5967,English Way,279,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201101,2011,1,644,English Way,7,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201102,2011,2,820,English Way,12,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201103,2011,3,3023,English Way,41,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201104,2011,4,14154,English Way,209,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201105,2011,5,19805,English Way,254,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201106,2011,6,25239,English Way,316,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201107,2011,7,30842,English Way,524,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201108,2011,8,41489,English Way,749,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201109,2011,9,26023,English Way,342,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201110,2011,10,16243,English Way,186,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201111,2011,11,3591,English Way,42,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201112,2011,12,1498,English Way,39,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201201,2012,1,872,English Way,23,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201202,2012,2,1305,English Way,23,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201203,2012,3,3260,English Way,51,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201204,2012,4,14749,English Way,327,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201205,2012,5,21776,English Way,351,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201206,2012,6,25517,English Way,317,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201207,2012,7,32818,English Way,655,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201208,2012,8,41096,English Way,1095,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201209,2012,9,27321,English Way,410,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201210,2012,10,18091,English Way,223,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201211,2012,11,4170,English Way,44,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201212,2012,12,1483,English Way,58,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201301,2013,1,806,English Way,21,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201302,2013,2,1382,English Way,24,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201303,2013,3,7228,English Way,316,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201304,2013,4,11532,English Way,223,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201305,2013,5,25205,English Way,427,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201306,2013,6,29374,English Way,465,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201307,2013,7,36559,English Way,830,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201308,2013,8,46726,English Way,1190,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201309,2013,9,30894,English Way,570,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201310,2013,10,19607,English Way,244,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201311,2013,11,4907,English Way,66,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201312,2013,12,1659,English Way,28,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201401,2014,1,906,English Way,32,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201402,2014,2,970,English Way,22,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201403,2014,3,3150,English Way,121,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201404,2014,4,17347,English Way,509,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201405,2014,5,27354,English Way,506,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201406,2014,6,33021,English Way,820,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201407,2014,7,39581,English Way,1508,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201408,2014,8,51218,English Way,2019,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201409,2014,9,34457,English Way,962,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201410,2014,10,23205,English Way,487,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201411,2014,11,4803,English Way,116,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201412,2014,12,1870,English Way,92,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201501,2015,1,1217,English Way,51,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201502,2015,2,1544,English Way,23,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201503,2015,3,5080,English Way,148,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201504,2015,4,17721,English Way,670,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201505,2015,5,31076,English Way,779,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201506,2015,6,35923,English Way,1060,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201507,2015,7,44794,English Way,1812,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201508,2015,8,54794,English Way,2584,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201509,2015,9,37429,English Way,1265,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201510,2015,10,25576,English Way,580,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201511,2015,11,5228,English Way,167,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201512,2015,12,2062,English Way,106,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201601,2016,1,1304,English Way,60,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201602,2016,2,1733,English Way,117,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201603,2016,3,11067,English Way,507,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201604,2016,4,15100,English Way,470,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201605,2016,5,32776,English Way,978,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201606,2016,6,39070,English Way,1176,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201607,2016,7,45471,English Way,1984,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201608,2016,8,53704,English Way,2193,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201609,2016,9,40149,English Way,1253,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201610,2016,10,28222,English Way,682,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201611,2016,11,6394,English Way,174,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201612,2016,12,2864,English Way,109,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201701,2017,1,1354,English Way,63,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201702,2017,2,1696,English Way,47,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201703,2017,3,5176,English Way,173,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201704,2017,4,26925,English Way,1075,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201705,2017,5,35347,English Way,1115,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201706,2017,6,41619,English Way,1280,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201707,2017,7,47470,English Way,2232,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201708,2017,8,57680,English Way,2557,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201709,2017,9,42189,English Way,1428,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201710,2017,10,31341,English Way,1033,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201711,2017,11,7346,English Way,201,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201712,2017,12,2893,English Way,117,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201801,2018,1,1627,English Way,76,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201802,2018,2,2181,English Way,74,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201803,2018,3,11056,English Way,442,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201804,2018,4,22068,English Way,925,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201805,2018,5,40665,English Way,0,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201806,2018,6,45685,English Way,1737,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201807,2018,7,50867,English Way,2958,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201808,2018,8,60415,English Way,2998,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201809,2018,9,47006,English Way,1783,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201810,2018,10,35602,English Way,1282,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201811,2018,11,7651,English Way,265,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201812,2018,12,2553,English Way,160,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201901,2019,1,1651,English Way,89,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201902,2019,2,2119,English Way,101,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201903,2019,3,7474,English Way,382,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201904,2019,4,31722,English Way,1435,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201905,2019,5,46673,English Way,1742,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201906,2019,6,49058,English Way,1929,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201907,2019,7,53319,English Way,2754,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201908,2019,8,62814,English Way,3660,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201909,2019,9,45653,English Way,1991,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201910,2019,10,36118,English Way,1242,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201911,2019,11,8274,English Way,319,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
201912,2019,12,2710,English Way,138,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202001,2020,1,2001,English Way,137,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202002,2020,2,3076,English Way,179,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202003,2020,3,1948,English Way,108,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202006,2020,6,12,English Way,4,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202007,2020,7,9752,English Way,708,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202008,2020,8,19812,English Way,972,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202009,2020,9,10441,English Way,547,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202010,2020,10,6418,English Way,268,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202011,2020,11,585,English Way,8,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202012,2020,12,99,English Way,1,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202101,2021,1,60,English Way,5,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202102,2021,2,14,English Way,0,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202103,2021,3,194,English Way,29,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202104,2021,4,1024,English Way,78,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202105,2021,5,4295,English Way,346,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202106,2021,6,14824,English Way,730,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202107,2021,7,33963,English Way,2155,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202108,2021,8,43575,English Way,3052,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202109,2021,9,37463,English Way,2089,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202110,2021,10,31170,English Way,1620,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202111,2021,11,9094,English Way,685,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202112,2021,12,1193,English Way,66,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202201,2022,1,1617,English Way,115,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202202,2022,2,2034,English Way,117,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202203,2022,3,7389,English Way,373,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202204,2022,4,34283,English Way,1763,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202205,2022,5,48254,English Way,2388,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202206,2022,6,58012,English Way,2502,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202207,2022,7,67374,English Way,3905,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202208,2022,8,85842,English Way,6590,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202209,2022,9,66196,English Way,3572,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
202210,2022,10,51356,English Way,2030,Ferrol,43.483,-8.233,Santiago,42.88,-8.546
200401,2004,1,643,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200402,2004,2,1401,Other Ways,4,Other,42.0,-4.0,Santiago,42.88,-8.546
200403,2004,3,3105,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200404,2004,4,15554,Other Ways,17,Other,42.0,-4.0,Santiago,42.88,-8.546
200405,2004,5,16860,Other Ways,18,Other,42.0,-4.0,Santiago,42.88,-8.546
200406,2004,6,19295,Other Ways,15,Other,42.0,-4.0,Santiago,42.88,-8.546
200407,2004,7,31891,Other Ways,29,Other,42.0,-4.0,Santiago,42.88,-8.546
200408,2004,8,45601,Other Ways,27,Other,42.0,-4.0,Santiago,42.88,-8.546
200409,2004,9,22752,Other Ways,22,Other,42.0,-4.0,Santiago,42.88,-8.546
200410,2004,10,14556,Other Ways,12,Other,42.0,-4.0,Santiago,42.88,-8.546
200411,2004,11,4410,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200412,2004,12,3802,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200501,2005,1,269,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200502,2005,2,565,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
200503,2005,3,3121,Other Ways,2,Other,42.0,-4.0,Santiago,42.88,-8.546
200504,2005,4,3307,Other Ways,2,Other,42.0,-4.0,Santiago,42.88,-8.546
200505,2005,5,9310,Other Ways,6,Other,42.0,-4.0,Santiago,42.88,-8.546
200506,2005,6,12619,Other Ways,8,Other,42.0,-4.0,Santiago,42.88,-8.546
200507,2005,7,18804,Other Ways,36,Other,42.0,-4.0,Santiago,42.88,-8.546
200508,2005,8,24831,Other Ways,33,Other,42.0,-4.0,Santiago,42.88,-8.546
200509,2005,9,12168,Other Ways,6,Other,42.0,-4.0,Santiago,42.88,-8.546
200510,2005,10,6873,Other Ways,8,Other,42.0,-4.0,Santiago,42.88,-8.546
200511,2005,11,1388,Other Ways,9,Other,42.0,-4.0,Santiago,42.88,-8.546
200512,2005,12,668,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
200601,2006,1,324,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200602,2006,2,351,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200603,2006,3,1096,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
200604,2006,4,7451,Other Ways,11,Other,42.0,-4.0,Santiago,42.88,-8.546
200605,2006,5,10147,Other Ways,15,Other,42.0,-4.0,Santiago,42.88,-8.546
200606,2006,6,13011,Other Ways,15,Other,42.0,-4.0,Santiago,42.88,-8.546
200607,2006,7,18720,Other Ways,12,Other,42.0,-4.0,Santiago,42.88,-8.546
200608,2006,8,26183,Other Ways,29,Other,42.0,-4.0,Santiago,42.88,-8.546
200609,2006,9,13470,Other Ways,5,Other,42.0,-4.0,Santiago,42.88,-8.546
200610,2006,10,7700,Other Ways,5,Other,42.0,-4.0,Santiago,42.88,-8.546
200611,2006,11,1755,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200612,2006,12,848,Other Ways,2,Other,42.0,-4.0,Santiago,42.88,-8.546
200701,2007,1,350,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200702,2007,2,665,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
200703,2007,3,1680,Other Ways,14,Other,42.0,-4.0,Santiago,42.88,-8.546
200704,2007,4,8115,Other Ways,10,Other,42.0,-4.0,Santiago,42.88,-8.546
200705,2007,5,12924,Other Ways,21,Other,42.0,-4.0,Santiago,42.88,-8.546
200706,2007,6,15182,Other Ways,18,Other,42.0,-4.0,Santiago,42.88,-8.546
200707,2007,7,20156,Other Ways,20,Other,42.0,-4.0,Santiago,42.88,-8.546
200708,2007,8,27289,Other Ways,28,Other,42.0,-4.0,Santiago,42.88,-8.546
200709,2007,9,15282,Other Ways,27,Other,42.0,-4.0,Santiago,42.88,-8.546
200710,2007,10,9443,Other Ways,6,Other,42.0,-4.0,Santiago,42.88,-8.546
200711,2007,11,2496,Other Ways,2,Other,42.0,-4.0,Santiago,42.88,-8.546
200712,2007,12,795,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200801,2008,1,306,Other Ways,2,Other,42.0,-4.0,Santiago,42.88,-8.546
200802,2008,2,703,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
200803,2008,3,5327,Other Ways,41,Other,42.0,-4.0,Santiago,42.88,-8.546
200804,2008,4,5648,Other Ways,5,Other,42.0,-4.0,Santiago,42.88,-8.546
200805,2008,5,16001,Other Ways,28,Other,42.0,-4.0,Santiago,42.88,-8.546
200806,2008,6,15904,Other Ways,24,Other,42.0,-4.0,Santiago,42.88,-8.546
200807,2008,7,21066,Other Ways,14,Other,42.0,-4.0,Santiago,42.88,-8.546
200808,2008,8,29996,Other Ways,81,Other,42.0,-4.0,Santiago,42.88,-8.546
200809,2008,9,17378,Other Ways,16,Other,42.0,-4.0,Santiago,42.88,-8.546
200810,2008,10,9878,Other Ways,13,Other,42.0,-4.0,Santiago,42.88,-8.546
200811,2008,11,2309,Other Ways,4,Other,42.0,-4.0,Santiago,42.88,-8.546
200812,2008,12,1085,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
200901,2009,1,523,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
200902,2009,2,698,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
200903,2009,3,1850,Other Ways,10,Other,42.0,-4.0,Santiago,42.88,-8.546
200904,2009,4,10316,Other Ways,12,Other,42.0,-4.0,Santiago,42.88,-8.546
200905,2009,5,16498,Other Ways,46,Other,42.0,-4.0,Santiago,42.88,-8.546
200906,2009,6,19354,Other Ways,26,Other,42.0,-4.0,Santiago,42.88,-8.546
200907,2009,7,26752,Other Ways,33,Other,42.0,-4.0,Santiago,42.88,-8.546
200908,2009,8,35546,Other Ways,45,Other,42.0,-4.0,Santiago,42.88,-8.546
200909,2009,9,20623,Other Ways,23,Other,42.0,-4.0,Santiago,42.88,-8.546
200910,2009,10,11731,Other Ways,15,Other,42.0,-4.0,Santiago,42.88,-8.546
200911,2009,11,2353,Other Ways,10,Other,42.0,-4.0,Santiago,42.88,-8.546
200912,2009,12,1010,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
201001,2010,1,1188,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
201002,2010,2,1640,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
201003,2010,3,5883,Other Ways,15,Other,42.0,-4.0,Santiago,42.88,-8.546
201004,2010,4,19587,Other Ways,21,Other,42.0,-4.0,Santiago,42.88,-8.546
201005,2010,5,28846,Other Ways,101,Other,42.0,-4.0,Santiago,42.88,-8.546
201006,2010,6,33756,Other Ways,137,Other,42.0,-4.0,Santiago,42.88,-8.546
201007,2010,7,42466,Other Ways,75,Other,42.0,-4.0,Santiago,42.88,-8.546
201008,2010,8,61534,Other Ways,146,Other,42.0,-4.0,Santiago,42.88,-8.546
201009,2010,9,36848,Other Ways,46,Other,42.0,-4.0,Santiago,42.88,-8.546
201010,2010,10,26598,Other Ways,35,Other,42.0,-4.0,Santiago,42.88,-8.546
201011,2010,11,8075,Other Ways,53,Other,42.0,-4.0,Santiago,42.88,-8.546
201012,2010,12,5967,Other Ways,7,Other,42.0,-4.0,Santiago,42.88,-8.546
201101,2011,1,644,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
201102,2011,2,820,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
201103,2011,3,3023,Other Ways,18,Other,42.0,-4.0,Santiago,42.88,-8.546
201104,2011,4,14154,Other Ways,42,Other,42.0,-4.0,Santiago,42.88,-8.546
201105,2011,5,19805,Other Ways,49,Other,42.0,-4.0,Santiago,42.88,-8.546
201106,2011,6,25239,Other Ways,43,Other,42.0,-4.0,Santiago,42.88,-8.546
201107,2011,7,30842,Other Ways,51,Other,42.0,-4.0,Santiago,42.88,-8.546
201108,2011,8,41489,Other Ways,71,Other,42.0,-4.0,Santiago,42.88,-8.546
201109,2011,9,26023,Other Ways,53,Other,42.0,-4.0,Santiago,42.88,-8.546
201110,2011,10,16243,Other Ways,46,Other,42.0,-4.0,Santiago,42.88,-8.546
201111,2011,11,3591,Other Ways,13,Other,42.0,-4.0,Santiago,42.88,-8.546
201112,2011,12,1498,Other Ways,7,Other,42.0,-4.0,Santiago,42.88,-8.546
201201,2012,1,872,Other Ways,1,Other,42.0,-4.0,Santiago,42.88,-8.546
201202,2012,2,1305,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
201203,2012,3,3260,Other Ways,5,Other,42.0,-4.0,Santiago,42.88,-8.546
201204,2012,4,14749,Other Ways,28,Other,42.0,-4.0,Santiago,42.88,-8.546
